id;name;type;lat;lng
100101;KIJOWSKA;--;52.248456;21.044827
100102;KIJOWSKA;--;52.249076;21.044441
100103;KIJOWSKA;--;52.248998;21.043983
100104;KIJOWSKA;--;52.249905;21.041726
100105;KIJOWSKA;--;52.250320;21.043861
100106;KIJOWSKA;--;52.250008;21.043710
100107;KIJOWSKA;--;52.250227;21.043687
100108;KIJOWSKA;--;52.249957;21.044107
100188;KIJOWSKA;--;52.249944;21.044087
100201;ZĄBKOWSKA;--;52.251325;21.038457
100202;ZĄBKOWSKA;--;52.251789;21.038594
100203;ZĄBKOWSKA;--;52.251615;21.038379
100204;ZĄBKOWSKA;--;52.251881;21.038003
100206;ZĄBKOWSKA;--;52.253108;21.036732
100301;DW.WILEŃSKI;--;52.253738;21.035454
100302;DW.WILEŃSKI;--;52.255300;21.034613
100303;DW.WILEŃSKI;--;52.254117;21.033251
100304;DW.WILEŃSKI;--;52.255099;21.036174
100305;DW.WILEŃSKI;--;52.254288;21.033326
100307;DW.WILEŃSKI;--;52.253857;21.035613
100308;DW.WILEŃSKI;--;52.255365;21.034184
100309;DW.WILEŃSKI;--;52.255998;21.035241
100313;DW.WILEŃSKI;--;52.256289;21.035924
100401;RATUSZOWA-ZOO;--;52.256614;21.028537
100402;RATUSZOWA-ZOO;--;52.257011;21.028102
100501;PL.HALLERA;--;52.258094;21.027097
100503;PL.HALLERA;--;52.259192;21.025233
100504;PL.HALLERA;--;52.258984;21.025561
100505;PL.HALLERA;--;52.259701;21.025996
100506;PL.HALLERA;--;52.259901;21.028464
100507;PL.HALLERA;--;52.261451;21.029709
100508;PL.HALLERA;--;52.260974;21.030803
100509;PL.HALLERA;--;52.259662;21.027360
100511;PL.HALLERA;--;52.259600;21.027130
100518;PL.HALLERA;--;52.259926;21.027178
100601;RONDO STARZYŃSKIEGO;--;52.263615;21.019547
100602;RONDO STARZYŃSKIEGO;--;52.263264;21.020062
100603;RONDO STARZYŃSKIEGO;--;52.263453;21.019762
100604;RONDO STARZYŃSKIEGO;--;52.263465;21.020062
100605;RONDO STARZYŃSKIEGO;--;52.263049;21.021071
100606;RONDO STARZYŃSKIEGO;--;52.263146;21.021061
100607;RONDO STARZYŃSKIEGO;--;52.264116;21.022528
100608;RONDO STARZYŃSKIEGO;--;52.264224;21.022909
100609;RONDO STARZYŃSKIEGO;--;52.262571;21.021846
100610;RONDO STARZYŃSKIEGO;--;52.262745;21.022001
100612;RONDO STARZYŃSKIEGO;--;52.264086;21.023168
100701;GOLĘDZINÓW;--;52.266656;21.020014
100702;GOLĘDZINÓW;--;52.266819;21.020003
100703;GOLĘDZINÓW;--;52.266739;21.020309
100704;GOLĘDZINÓW;--;52.266724;21.020690
100801;PIMOT;--;52.269904;21.017729
100802;PIMOT;--;52.270821;21.017147
100803;PIMOT;--;52.270517;21.016711
100804;PIMOT;--;52.270007;21.017369
100901;PLATERÓWEK;--;52.273734;21.014418
100902;PLATERÓWEK;--;52.273851;21.014400
101001;ŚLIWICE;--;52.278146;21.011973
101002;ŚLIWICE;--;52.278418;21.012261
101003;ŚLIWICE;--;52.278019;21.011818
101004;ŚLIWICE;--;52.278304;21.011682
101101;BUDZIŃSKIEJ-TYLICKIEJ;--;52.282073;21.009618
101102;BUDZIŃSKIEJ-TYLICKIEJ;--;52.281939;21.010060
101103;BUDZIŃSKIEJ-TYLICKIEJ;--;52.281954;21.009401
101104;BUDZIŃSKIEJ-TYLICKIEJ;--;52.282102;21.009361
101201;DYREKCJA FSO;--;52.286644;21.006506
101202;DYREKCJA FSO;--;52.286790;21.006862
101203;DYREKCJA FSO;--;52.287093;21.005765
101204;DYREKCJA FSO;--;52.286796;21.006136
101301;ŻERAŃ FSO;--;52.289797;21.003259
101302;ŻERAŃ FSO;--;52.293770;20.999712
101303;ŻERAŃ FSO;--;52.290678;21.002778
101304;ŻERAŃ FSO;--;52.290322;21.003391
101305;ŻERAŃ FSO;--;52.290408;21.002175
101306;ŻERAŃ FSO;--;52.290496;21.002229
101308;ŻERAŃ FSO;--;52.290052;21.002401
101309;ŻERAŃ FSO;--;52.291140;21.000904
101310;ŻERAŃ FSO;--;52.291225;21.000817
101311;ŻERAŃ FSO;--;52.291324;21.000758
101312;ŻERAŃ FSO;--;52.291396;21.000301
101313;ŻERAŃ FSO;--;52.291486;21.000238
101314;ŻERAŃ FSO;--;52.291485;21.001030
101401;EC ŻERAŃ;--;52.295346;20.997471
101501;KANAŁ ŻERAŃSKI;--;52.299240;20.993479
101502;KANAŁ ŻERAŃSKI;--;52.299601;20.993488
101601;KONWALIOWA;--;52.302715;20.989803
101602;KONWALIOWA;--;52.304191;20.988687
101603;KONWALIOWA;--;52.303160;20.988337
101701;PŁOCHOCIŃSKA;--;52.307248;20.983925
101702;PŁOCHOCIŃSKA;--;52.308804;20.982745
101704;PŁOCHOCIŃSKA;--;52.308290;20.984730
101801;EKSPRESOWA;--;52.311634;20.978492
101802;EKSPRESOWA;--;52.313136;20.977930
101804;EKSPRESOWA;--;52.312714;20.979398
101901;OBRAZKOWA;--;52.315476;20.975587
101902;OBRAZKOWA;--;52.317148;20.975301
101903;OBRAZKOWA;--;52.315761;20.973115
102001;BIAŁOŁĘKA-RATUSZ;--;52.320610;20.972121
102002;BIAŁOŁĘKA-RATUSZ;--;52.321859;20.971792
102003;BIAŁOŁĘKA-RATUSZ;--;52.320570;20.970690
102101;DROGOWA;--;52.327000;20.967980
102102;DROGOWA;--;52.327786;20.968034
102201;KLASYKÓW;--;52.330805;20.965765
102202;KLASYKÓW;--;52.332124;20.965189
102204;KLASYKÓW;--;52.331800;20.966779
102301;HENRYKÓW;--;52.334166;20.962165
102302;HENRYKÓW;--;52.335610;20.961120
102303;HENRYKÓW;--;52.333901;20.960209
102304;HENRYKÓW;--;52.335386;20.962403
102401;WINNICA;--;52.337473;20.958266
102402;WINNICA;--;52.338710;20.957453
102501;POETÓW;--;52.343160;20.951679
102502;POETÓW;--;52.344138;20.951419
102504;POETÓW;--;52.343810;20.952118
102601;DĄBRÓWKA SZLACHECKA;--;52.346282;20.949043
102602;DĄBRÓWKA SZLACHECKA;--;52.347732;20.948462
102701;BUKÓW;--;52.355420;20.941415
102702;BUKÓW;--;52.356470;20.940964
102703;BUKÓW;--;52.355433;20.939958
102704;BUKÓW;--;52.356339;20.941323
102801;DW.WSCHODNI (KIJOWSKA);--;52.252780;21.049991
102802;DW.WSCHODNI (KIJOWSKA);--;52.252937;21.050619
102803;DW.WSCHODNI (KIJOWSKA);--;52.252881;21.052101
102804;DW.WSCHODNI (KIJOWSKA);--;52.252766;21.051750
102805;DW.WSCHODNI (KIJOWSKA);--;52.252538;21.051028
102806;DW.WSCHODNI (KIJOWSKA);--;52.252957;21.052037
102807;DW.WSCHODNI (KIJOWSKA);--;52.252847;21.051688
102808;DW.WSCHODNI (KIJOWSKA);--;52.253126;21.051878
102811;DW.WSCHODNI (KIJOWSKA);--;52.253024;21.050031
102815;DW.WSCHODNI (KIJOWSKA);--;52.252830;21.049945
102816;DW.WSCHODNI (KIJOWSKA);--;52.254259;21.055518
102901;ZAJEZDNIA PRAGA;--;52.256488;21.053230
102902;ZAJEZDNIA PRAGA;--;52.256047;21.052793
103001;WOJNICKA;--;52.257407;21.056336
103002;WOJNICKA;--;52.257024;21.055148
103101;KAWĘCZYŃSKA-BAZYLIKA;--;52.258274;21.059237
103102;KAWĘCZYŃSKA-BAZYLIKA;--;52.258155;21.059643
103103;KAWĘCZYŃSKA-BAZYLIKA;--;52.258106;21.059661
103201;MARKOWSKA;--;52.254576;21.044862
103202;MARKOWSKA;--;52.253935;21.042536
103301;KORSAKA;--;52.256384;21.050026
103302;KORSAKA;--;52.255108;21.048531
103401;ŚNIEŻNA;--;52.259741;21.052788
103402;ŚNIEŻNA;--;52.258777;21.052191
103501;NACZELNIKOWSKA;--;52.263450;21.057140
103502;NACZELNIKOWSKA;--;52.263298;21.057105
103601;SIARCZANA;--;52.262169;21.063721
103602;SIARCZANA;--;52.261394;21.066247
103603;SIARCZANA;--;52.261401;21.064343
103701;ZABRANIECKA-MAGAZYNY;--;52.261180;21.067340
103702;ZABRANIECKA-MAGAZYNY;--;52.260940;21.068160
103801;ZABRANIECKA-BOCZNICA;--;52.260770;21.071990
103802;ZABRANIECKA-BOCZNICA;--;52.260790;21.073720
103901;KSIĘŻNEJ ANNY;--;52.260900;21.076040
103902;KSIĘŻNEJ ANNY;--;52.260640;21.077610
103903;KSIĘŻNEJ ANNY;--;52.261340;21.077510
104001;MATUSZEWSKA;--;52.260460;21.084070
104002;MATUSZEWSKA;--;52.260550;21.085730
104101;ZABRANIECKA;--;52.260740;21.087520
104102;ZABRANIECKA;--;52.260590;21.089510
104104;ZABRANIECKA;--;52.261400;21.088600
104201;ŁUBINOWA;--;52.260470;21.094540
104202;ŁUBINOWA;--;52.260300;21.096700
104301;UTRATA;--;52.260650;21.100630
104401;UTRATA-URZĄD CELNY;--;52.264720;21.093530
104402;UTRATA-URZĄD CELNY;--;52.264610;21.093350
104501;CHEMICZNA;--;52.263740;21.063230
104502;CHEMICZNA;--;52.263880;21.063830
104601;HUTNICZA;--;52.265480;21.067460
104602;HUTNICZA;--;52.266210;21.069420
104701;RZECZNA;--;52.267360;21.071930
104702;RZECZNA;--;52.268150;21.074040
104703;RZECZNA;--;52.268470;21.072300
104704;RZECZNA;--;52.267110;21.073560
104801;BUKOWIECKA;--;52.269950;21.078080
104802;BUKOWIECKA;--;52.270670;21.080010
104901;JESIOTROWA;--;52.273820;21.087170
105001;LNIANA;--;52.273580;21.091230
105002;LNIANA;--;52.272890;21.091790
105101;ELSNERÓW;--;52.270940;21.093820
105201;RZESZOTARSKIEJ;--;52.256870;21.039410
105202;RZESZOTARSKIEJ;--;52.257472;21.041361
105301;SZWEDZKA;--;52.259770;21.046170
105302;SZWEDZKA;--;52.259580;21.046210
105303;SZWEDZKA;--;52.262270;21.044740
105304;SZWEDZKA;--;52.261650;21.045600
105305;SZWEDZKA;--;52.261600;21.044480
105307;SZWEDZKA;--;52.261080;21.046090
105401;PIOTRA SKARGI;--;52.266720;21.058520
105402;PIOTRA SKARGI;--;52.266580;21.058890
105501;GORZYKOWSKA;--;52.268690;21.060180
105502;GORZYKOWSKA;--;52.269580;21.061340
105504;GORZYKOWSKA;--;52.269330;21.060070
105601;TROCKA;--;52.272430;21.063260
105602;TROCKA;--;52.273280;21.064380
105603;TROCKA;--;52.273380;21.061940
105701;JÓRSKIEGO;--;52.276400;21.066470
105702;JÓRSKIEGO;--;52.277450;21.067720
105704;JÓRSKIEGO;--;52.277170;21.066440
105801;KOŚCIELISKA;--;52.279690;21.069190
105802;KOŚCIELISKA;--;52.281030;21.070720
105804;KOŚCIELISKA;--;52.280040;21.070750
105901;TUŻYCKA;--;52.283020;21.071950
105902;TUŻYCKA;--;52.284410;21.073500
106001;MŁODZIEŃCZA;--;52.286410;21.074690
106002;MŁODZIEŃCZA;--;52.287360;21.074950
106004;MŁODZIEŃCZA;--;52.287650;21.076110
106053;MŁODZIEŃCZA;--;52.286689;21.077489
106101;CODZIENNA;--;52.290750;21.069680
106102;CODZIENNA;--;52.290300;21.070550
106201;BOHUSZEWICZÓWNY;--;52.292110;21.060420
106202;BOHUSZEWICZÓWNY;--;52.292210;21.059850
106301;ZACISZE;--;52.286210;21.063410
106302;ZACISZE;--;52.286022;21.063019
106401;LEWINOWSKA;--;52.286500;21.086770
106402;LEWINOWSKA;--;52.286400;21.087960
106501;KLAMROWA;--;52.286220;21.095300
106502;KLAMROWA;--;52.286140;21.096390
106601;INŻYNIERSKA;--;52.258458;21.034458
106603;INŻYNIERSKA;--;52.257816;21.034387
106604;INŻYNIERSKA;--;52.258006;21.034662
106605;INŻYNIERSKA;--;52.258316;21.035590
106652;INŻYNIERSKA;--;52.258460;21.035331
106656;INŻYNIERSKA;--;52.258579;21.034480
106701;KONOPACKA;--;52.259471;21.039335
106702;KONOPACKA;--;52.259570;21.039652
106801;ŚRODKOWA;--;52.259215;21.041482
106901;CZYNSZOWA;--;52.260033;21.043041
107001;KOWIEŃSKA;--;52.263630;21.043210
107002;KOWIEŃSKA;--;52.264560;21.042170
107101;BRÓDNOWSKA;--;52.263656;21.038181
107102;BRÓDNOWSKA;--;52.263942;21.038396
107201;HARNASIE;--;52.260370;21.035886
107402;DARWINA;--;52.264110;21.033090
107501;NAMYSŁOWSKA;--;52.266810;21.029970
107502;NAMYSŁOWSKA;--;52.266870;21.031460
107503;NAMYSŁOWSKA;--;52.266980;21.031098
107504;NAMYSŁOWSKA;--;52.266928;21.031059
107601;11 LISTOPADA;--;52.266640;21.037750
107602;11 LISTOPADA;--;52.267090;21.038580
107701;RONDO ŻABA;--;52.269340;21.038640
107702;RONDO ŻABA;--;52.269230;21.038940
107703;RONDO ŻABA;--;52.269248;21.036845
107704;RONDO ŻABA;--;52.269224;21.036936
107705;RONDO ŻABA;--;52.269350;21.036360
107706;RONDO ŻABA;--;52.269480;21.036910
107707;RONDO ŻABA;--;52.269222;21.036779
107801;STANIEWICKA;--;52.272760;21.032510
107802;STANIEWICKA;--;52.273920;21.032010
107803;STANIEWICKA;--;52.273702;21.031802
107804;STANIEWICKA;--;52.273764;21.031791
107901;POŻAROWA;--;52.277700;21.027830
107902;POŻAROWA;--;52.279020;21.027430
107903;POŻAROWA;--;52.278600;21.027361
107904;POŻAROWA;--;52.277911;21.027933
107905;POŻAROWA;--;52.277980;21.026480
108001;BUDOWLANA;--;52.280250;21.025910
108002;BUDOWLANA;--;52.281540;21.025610
108003;BUDOWLANA;--;52.281021;21.026648
108004;BUDOWLANA;--;52.280995;21.026700
108006;BUDOWLANA;--;52.281092;21.026598
108101;BOLESŁAWICKA;--;52.282847;21.033259
108102;BOLESŁAWICKA;--;52.283474;21.034232
108201;JULIANOWSKA;--;52.284888;21.032905
108202;JULIANOWSKA;--;52.285142;21.032797
108301;REMBIELIŃSKA;--;52.288140;21.029640
108302;REMBIELIŃSKA;--;52.288600;21.031310
108303;REMBIELIŃSKA;--;52.288737;21.030278
108304;REMBIELIŃSKA;--;52.287994;21.030841
108306;REMBIELIŃSKA;--;52.288130;21.029960
108401;POBORZAŃSKA;--;52.290453;21.029102
108402;POBORZAŃSKA;--;52.289921;21.029526
108501;KONDRATOWICZA;--;52.293490;21.026200
108502;KONDRATOWICZA;--;52.293470;21.028300
108503;KONDRATOWICZA;--;52.293889;21.026742
108504;KONDRATOWICZA;--;52.293082;21.027366
108505;KONDRATOWICZA;--;52.292740;21.027710
108603;TORUŃSKA;--;52.296655;21.024653
108604;TORUŃSKA;--;52.296821;21.024592
108605;TORUŃSKA;--;52.297335;21.023300
108606;TORUŃSKA;--;52.297244;21.025200
108701;ANNOPOL;--;52.298487;21.021703
108702;ANNOPOL;--;52.298511;21.021790
108703;ANNOPOL;--;52.298540;21.021882
108803;INOWŁODZKA;--;52.301557;21.020951
108804;INOWŁODZKA;--;52.300960;21.021472
108903;ODLEWNICZA;--;52.305562;21.017940
108904;ODLEWNICZA;--;52.305542;21.018018
109001;FARADAYA;--;52.308624;21.015631
109002;FARADAYA;--;52.308970;21.015439
109101;ŻERAŃ WSCHODNI;--;52.310941;21.012400
109103;ŻERAŃ WSCHODNI;--;52.311115;21.012548
109106;ŻERAŃ WSCHODNI;--;52.309907;21.015902
109201;FABRYKA POMP;--;52.302990;21.009630
109202;FABRYKA POMP;--;52.304000;21.009140
109301;DANISZEWSKA;--;52.306680;21.006910
109302;DANISZEWSKA;--;52.306640;21.007070
109401;MARYWILSKA-LAS;--;52.308760;21.005370
109402;MARYWILSKA-LAS;--;52.309490;21.004960
109501;PKP ŻERAŃ;--;52.313750;21.001500
109502;PKP ŻERAŃ;--;52.313980;21.001440
109503;PKP ŻERAŃ;--;52.313472;21.001556
109504;PKP ŻERAŃ;--;52.313590;21.002340
109505;PKP ŻERAŃ;--;52.312858;20.999898
109506;PKP ŻERAŃ;--;52.312794;21.000100
109507;PKP ŻERAŃ;--;52.314900;21.006100
109601;OS.MARYWILSKA;--;52.315997;20.999573
109602;OS.MARYWILSKA;--;52.316760;20.999260
109701;MARCELIN;--;52.319220;20.997210
109702;MARCELIN;--;52.319400;20.997290
109703;MARCELIN;--;52.318430;20.998740
109801;SMUGOWA;--;52.324300;20.993520
109802;SMUGOWA;--;52.325390;20.992800
109901;ZYNDRAMA Z MASZKOWIC;--;52.327090;20.991210
109902;ZYNDRAMA Z MASZKOWIC;--;52.327870;20.990820
110001;INSUREKCJI;--;52.341590;20.988310
110002;INSUREKCJI;--;52.342060;20.987700
110101;PAROWOZOWA;--;52.345270;20.982550
110102;PAROWOZOWA;--;52.345020;20.983050
110201;POLFA;--;52.315450;20.981550
110202;POLFA;--;52.315110;20.981870
110301;FLETNIOWA;--;52.335200;20.975640
110302;FLETNIOWA;--;52.335040;20.976820
110401;PKP PŁUDY;--;52.334447;20.985652
110402;PKP PŁUDY;--;52.334471;20.985849
110403;PKP PŁUDY;--;52.335194;20.986301
110404;PKP PŁUDY;--;52.335601;20.987516
110406;PKP PŁUDY;--;52.333810;20.986380
110501;OŁÓWKOWA;--;52.338680;20.992440
110502;OŁÓWKOWA;--;52.339250;20.993490
110504;OŁÓWKOWA;--;52.339300;20.992120
110601;WAŁUSZEWSKA;--;52.344180;20.995290
110602;WAŁUSZEWSKA;--;52.343140;20.994560
110701;ŻYRARDOWSKA;--;52.344860;20.998330
110702;ŻYRARDOWSKA;--;52.344960;20.996970
110801;AMBARAS;--;52.340860;20.999710
110802;AMBARAS;--;52.340480;20.999600
110901;ZEGARYNKI;--;52.337450;20.999340
110902;ZEGARYNKI;--;52.337880;20.999110
111001;BIAŁOŁĘKA DWORSKA;--;52.336210;21.004330
111101;CZEREMCHOWA;--;52.337390;20.964970
111102;CZEREMCHOWA;--;52.337840;20.965750
111201;ORCHOWIECKA;--;52.342880;20.972520
111202;ORCHOWIECKA;--;52.343570;20.973130
111301;PARCELACYJNA;--;52.346560;20.975400
111303;PARCELACYJNA;--;52.346967;20.975536
111401;POLNYCH KWIATÓW;--;52.349870;20.977650
111402;POLNYCH KWIATÓW;--;52.350000;20.978120
111501;RACIBORSKA;--;52.353220;20.984300
111601;CHOSZCZÓWKA;--;52.355540;20.982350
111701;CHĘCIŃSKA;--;52.332410;20.958120
111702;CHĘCIŃSKA;--;52.332920;20.958960
111801;LEŚNEJ POLANKI;--;52.330620;20.955630
111802;LEŚNEJ POLANKI;--;52.330050;20.954940
111901;TALAROWA;--;52.326200;20.949450
111902;TALAROWA;--;52.327000;20.950710
112001;NOWODWORSKA;--;52.320630;20.940380
112003;NOWODWORSKA;--;52.320610;20.941300
112101;CZERWIŃSKA;--;52.289140;21.066260
112102;CZERWIŃSKA;--;52.288726;21.065667
112202;STARE ŚWIDRY;--;52.313250;20.964490
112203;STARE ŚWIDRY;--;52.313200;20.965774
112204;STARE ŚWIDRY;--;52.313258;20.966002
112301;STANISŁAWÓW;SN;52.393480;21.033440
112302;STANISŁAWÓW;SN;52.394480;21.034090
112401;WARTKA;--;52.309540;20.988210
112402;WARTKA;--;52.309960;20.989860
112501;CEMENTOWNIA;--;52.311290;20.994170
112502;CEMENTOWNIA;--;52.311560;20.995820
112601;PŁYTOWA;--;52.316610;21.011850
112602;PŁYTOWA;--;52.317050;21.013790
112603;PŁYTOWA;--;52.317730;21.012500
112701;ZAPLECZE;--;52.318660;21.018830
112702;ZAPLECZE;--;52.318820;21.020020
112801;ZAKŁADY ZBOŻOWE;--;52.320760;21.023590
112802;ZAKŁADY ZBOŻOWE;--;52.321590;21.025260
112901;BRUSZEWSKA;--;52.327510;21.028840
112902;BRUSZEWSKA;--;52.327040;21.029030
113001;NOWINY;--;52.332820;21.029930
113002;NOWINY;--;52.333870;21.029820
113101;TOMASZEW;--;52.338640;21.028880
113102;TOMASZEW;--;52.339840;21.028860
113201;SZAMOCIN;--;52.348630;21.028870
113202;SZAMOCIN;--;52.349820;21.029260
113301;KOBIAŁKA;--;52.354870;21.028180
113302;KOBIAŁKA;--;52.356160;21.028640
113304;KOBIAŁKA;--;52.356100;21.030210
113401;DŁUGORZECZNA;--;52.362160;21.027710
113402;DŁUGORZECZNA;--;52.363210;21.027940
113501;GRABINA;RB;52.364950;21.028100
113502;GRABINA;RB;52.365610;21.028400
113602;MYSZKOWSKA;--;52.269930;21.057530
113603;MYSZKOWSKA;--;52.270960;21.057530
113751;WITEBSKA;--;52.270520;21.046940
113752;WITEBSKA;--;52.270440;21.046880
113753;WITEBSKA;--;52.270750;21.046420
113782;WITEBSKA;--;52.270440;21.046880
113801;DKS TARGÓWEK;--;52.273730;21.046260
113802;DKS TARGÓWEK;--;52.273230;21.046380
113803;DKS TARGÓWEK;--;52.273140;21.045610
113901;HANDLOWA;--;52.273990;21.051780
113903;HANDLOWA;--;52.272750;21.054900
114001;PRATULIŃSKA;--;52.275018;21.056284
114002;PRATULIŃSKA;--;52.275501;21.055154
114055;PRATULIŃSKA;--;52.274717;21.057520
114102;TARGÓWEK;--;52.276720;21.053020
114104;TARGÓWEK;--;52.276660;21.052920
114105;TARGÓWEK;--;52.276592;21.052925
114106;TARGÓWEK;--;52.276520;21.053030
114107;TARGÓWEK;--;52.276310;21.053280
114201;ROGOWSKA;--;52.270520;21.041530
114202;ROGOWSKA;--;52.270870;21.041940
114301;KOŁOWA;--;52.273190;21.042830
114302;KOŁOWA;--;52.274410;21.043100
114304;KOŁOWA;--;52.273580;21.044000
114401;CM.BRÓDNOWSKI;--;52.278340;21.044230
114402;CM.BRÓDNOWSKI;--;52.278740;21.044820
114501;ŻUROMIŃSKA;--;52.287690;21.048260
114502;ŻUROMIŃSKA;--;52.288700;21.048480
114601;TARGÓWEK-RATUSZ;--;52.292170;21.047660
114602;TARGÓWEK-RATUSZ;--;52.291920;21.049500
114604;TARGÓWEK-RATUSZ;--;52.292830;21.048770
114701;SZPITAL BRÓDNOWSKI;--;52.292780;21.040510
114702;SZPITAL BRÓDNOWSKI;--;52.292270;21.042730
114703;SZPITAL BRÓDNOWSKI;--;52.292060;21.041470
114704;SZPITAL BRÓDNOWSKI;--;52.292970;21.041890
114801;PARK BRÓDNOWSKI;--;52.293130;21.036440
114802;PARK BRÓDNOWSKI;--;52.292690;21.037950
114901;ŁABISZYŃSKA;--;52.293680;21.032510
114902;ŁABISZYŃSKA;--;52.293000;21.033460
114903;ŁABISZYŃSKA;--;52.293530;21.031450
115001;SUWALSKA;--;52.296134;21.032902
115002;SUWALSKA;--;52.296100;21.033010
115004;SUWALSKA;--;52.295390;21.032870
115101;ROLANDA;--;52.282417;21.053281
115102;ROLANDA;--;52.283836;21.052283
115103;ROLANDA;--;52.283461;21.054728
115201;BRÓDNO-PODGRODZIE;--;52.299260;21.042540
115203;BRÓDNO-PODGRODZIE;--;52.300490;21.041970
115204;BRÓDNO-PODGRODZIE;--;52.300390;21.042020
115205;BRÓDNO-PODGRODZIE;--;52.300350;21.042300
115206;BRÓDNO-PODGRODZIE;--;52.300280;21.042300
115207;BRÓDNO-PODGRODZIE;--;52.300400;21.042900
115208;BRÓDNO-PODGRODZIE;--;52.300160;21.041380
115301;ŁOJEWSKA;--;52.295520;21.042210
115302;ŁOJEWSKA;--;52.296730;21.042470
115303;ŁOJEWSKA;--;52.296170;21.041770
115401;KLUB LIRA;--;52.296506;21.035907
115402;KLUB LIRA;--;52.296322;21.037505
115501;CHODECKA;--;52.288200;21.039910
115502;CHODECKA;--;52.288870;21.040950
115601;WYSZOGRODZKA;--;52.288550;21.035060
115602;WYSZOGRODZKA;--;52.288370;21.036150
115701;BARTNICZA;--;52.285280;21.022390
115702;BARTNICZA;--;52.286580;21.021920
115704;BARTNICZA;--;52.286310;21.023430
115801;BAZYLIAŃSKA;--;52.290760;21.018470
115803;BAZYLIAŃSKA;--;52.291810;21.018210
115804;BAZYLIAŃSKA;--;52.291560;21.019560
115901;PKP TORUŃSKA;--;52.293230;21.010600
115902;PKP TORUŃSKA;--;52.293120;21.012080
115903;PKP TORUŃSKA;--;52.293951;21.012869
115904;PKP TORUŃSKA;--;52.293660;21.013720
116001;WOŁOMIŃSKA;--;52.262710;21.054790
116002;WOŁOMIŃSKA;--;52.261260;21.054320
116101;ŚW.HIERONIMA;--;52.292300;21.021950
116102;ŚW.HIERONIMA;--;52.292610;21.023290
116201;PELCOWIZNA;--;52.294589;21.015644
116202;PELCOWIZNA;--;52.295430;21.015570
116206;PELCOWIZNA;--;52.294976;21.016202
116301;PARK PRASKI;--;52.252573;21.029632
116302;PARK PRASKI;--;52.252727;21.030068
116401;WYBRZEŻE HELSKIE;--;52.262270;21.014090
116402;WYBRZEŻE HELSKIE;--;52.262100;21.014600
116403;WYBRZEŻE HELSKIE;--;52.261953;21.013442
116404;WYBRZEŻE HELSKIE;--;52.261986;21.013742
116501;TURMONCKA;--;52.297660;21.033100
116502;TURMONCKA;--;52.298880;21.032970
116601;KOPIJNIKÓW;--;52.300660;21.030700
116602;KOPIJNIKÓW;--;52.300430;21.031940
116701;GRYFITÓW;--;52.303500;21.029840
116702;GRYFITÓW;--;52.304210;21.029960
116801;WIELKIEGO DĘBU;--;52.306570;21.029890
116802;WIELKIEGO DĘBU;--;52.307530;21.030010
116804;WIELKIEGO DĘBU;--;52.306963;21.030439
116901;ZBYSZKA Z BOGDAŃCA;--;52.311140;21.029930
116902;ZBYSZKA Z BOGDAŃCA;--;52.311700;21.030040
117001;DANUSI;--;52.314520;21.029840
117002;DANUSI;--;52.315400;21.029900
117101;PRZYDROŻNA;--;52.316720;21.029500
117201;PRZYJAZNA;--;52.318470;21.032470
117202;PRZYJAZNA;--;52.318550;21.032510
117301;DOBKA Z OLEŚNICY;--;52.322660;21.032490
117302;DOBKA Z OLEŚNICY;--;52.323320;21.032470
117401;BIAŁOŁĘKA-KANAŁ;--;52.326220;21.031690
117402;BIAŁOŁĘKA-KANAŁ;--;52.326290;21.031760
117501;WARZELNICZA;--;52.330520;21.032330
117502;WARZELNICZA;--;52.330670;21.032420
117601;BRZEZINY;--;52.334830;21.033370
117701;ŁOKIETKA;--;52.278820;21.060830
117702;ŁOKIETKA;--;52.279090;21.059950
117801;SAMARYTANKA;--;52.279840;21.056780
117802;SAMARYTANKA;--;52.279750;21.055880
117901;CH TARGÓWEK;--;52.302990;21.059160
117902;CH TARGÓWEK;--;52.303850;21.059800
117903;CH TARGÓWEK;--;52.301040;21.058330
117904;CH TARGÓWEK;--;52.301990;21.059080
117905;CH TARGÓWEK;--;52.301860;21.057020
118001;OS.LEWANDÓW I;--;52.311280;21.063600
118251;GRODZISK;--;52.322404;21.066773
118301;KĄTY GRODZISKIE;--;52.324910;21.064110
118302;KĄTY GRODZISKIE;--;52.325450;21.063480
118401;ARENA LEGIONOWO;LG;52.399560;20.916400
118402;ARENA LEGIONOWO;LG;52.400200;20.916100
118501;BUCHNIK;JB;52.364670;20.933590
118502;BUCHNIK;JB;52.363900;20.934400
118601;PIASKOWA;JB;52.369250;20.929770
118602;PIASKOWA;JB;52.367960;20.931090
118701;SZKOLNA;JB;52.373580;20.926100
118702;SZKOLNA;JB;52.375660;20.924230
118801;PAŁAC;JB;52.377180;20.918900
118802;PAŁAC;JB;52.378550;20.915690
118804;PAŁAC;JB;52.378630;20.917510
118901;SZARYCH SZEREGÓW;JB;52.383930;20.924120
118902;SZARYCH SZEREGÓW;JB;52.384550;20.925290
119001;SOBIESKIEGO;LG;52.387540;20.928470
119004;SOBIESKIEGO;LG;52.388220;20.928720
119103;SOWIŃSKIEGO;LG;52.392990;20.934140
119104;SOWIŃSKIEGO;LG;52.392950;20.934580
119201;3 MAJA;LG;52.396060;20.927920
119202;3 MAJA;LG;52.395780;20.928630
119301;MICKIEWICZA;LG;52.397940;20.923090
